,Shop_id,shop_class,Lng_shop,Lat_shop,Lng_spot,Lat_spot,Num,start_time,end_time,spot_class
409,221,46,121.41865,31.20147,121.413651,31.200237,2,388,478,46
410,224,24,121.41917,31.1625,121.421646,31.167053,1,248,338,24
411,224,24,121.41917,31.1625,121.414864,31.159676,1,286,376,24
412,224,24,121.41917,31.1625,121.430534,31.161772,1,287,377,24
413,224,24,121.41917,31.1625,121.425247,31.166656,1,584,674,24
414,226,94,121.41928,31.1367,121.504578,30.834429,10,446,536,20
415,226,94,121.41928,31.1367,121.425224,31.146027,2,591,681,94
416,226,94,121.41928,31.1367,121.419693,31.136517,3,402,492,94
417,227,24,121.41939,31.162,121.435272,31.152611,5,478,568,24
418,227,24,121.41939,31.162,121.307945,30.918003,3,443,533,32
419,230,81,121.42093,31.23523,121.41259,31.244385,2,288,378,81
420,231,94,121.42109,31.13404,121.423508,31.132309,2,453,543,94
421,232,81,121.42135,31.23381,121.412842,31.240576,3,565,655,81
422,234,3,121.42148,31.21509,121.434021,31.215469,3,353,443,3
423,235,81,121.42161,31.23377,121.420807,31.234308,2,267,357,81
424,236,46,121.42194,31.20663,121.400757,31.206764,1,324,414,63
425,236,46,121.42194,31.20663,121.250832,31.37517,1,252,342,12
426,237,81,121.42215,31.23222,121.422142,31.231922,1,571,661,81
427,237,81,121.42215,31.23222,121.387817,31.227581,9,238,328,69
428,239,94,121.42283,31.14511,121.504578,30.834429,21,274,364,20
429,239,94,121.42283,31.14511,121.505013,30.831057,12,243,333,20
430,239,94,121.42283,31.14511,121.421753,31.145002,10,604,694,94
431,240,3,121.42292,31.21482,121.423691,31.211451,1,563,653,3
432,241,46,121.42299,31.18935,121.428719,31.184631,1,425,515,24
433,241,46,121.42299,31.18935,121.420395,31.192408,3,408,498,46
434,243,24,121.42349,31.17749,121.42981,31.182005,1,569,659,24
435,243,24,121.42349,31.17749,121.420395,31.192408,2,570,660,46
436,245,3,121.42354,31.20958,121.420464,31.205254,2,258,348,46
437,245,3,121.42354,31.20958,121.415298,31.211138,2,562,652,3
438,246,46,121.42412,31.19494,121.430351,31.193424,2,262,352,46
439,247,46,121.42416,31.20752,121.427811,31.210625,3,228,318,3
440,247,46,121.42416,31.20752,121.420677,31.208134,2,278,368,46
441,248,43,121.42448,31.2649,121.412689,31.264927,3,212,302,43
442,248,43,121.42448,31.2649,120.910721,31.019789,2,541,631,77
443,248,43,121.42448,31.2649,121.423248,31.261887,2,264,354,101
444,248,43,121.42448,31.2649,121.415237,31.263367,2,218,308,43
445,251,3,121.42533,31.21192,121.428871,31.213623,2,298,388,3
446,252,46,121.42552,31.18647,121.001007,30.836681,2,545,635,30
447,253,24,121.42572,31.18632,121.421799,31.186644,1,540,630,46
448,253,24,121.42572,31.18632,121.432472,31.180691,1,227,317,24
449,254,3,121.42589,31.21216,121.434021,31.215469,3,512,602,3
450,257,3,121.42611,31.21197,121.424797,31.209454,5,213,303,3
451,259,94,121.42614,31.14569,121.504578,30.834429,1,557,647,20
452,259,94,121.42614,31.14569,121.425224,31.146027,2,553,643,94
453,259,94,121.42614,31.14569,121.425224,31.146027,1,604,694,94
454,259,94,121.42614,31.14569,121.426064,31.143278,1,544,634,94
455,259,94,121.42614,31.14569,121.567444,31.725246,1,211,301,31
456,259,94,121.42614,31.14569,121.421753,31.145002,1,254,344,94
457,259,94,121.42614,31.14569,121.421753,31.145002,3,358,448,94
458,259,94,121.42614,31.14569,121.434242,31.150141,1,284,374,24
459,260,94,121.42616,31.14564,121.504578,30.834429,1,263,353,20
460,260,94,121.42616,31.14564,121.425591,31.14924,1,318,408,94
461,260,94,121.42616,31.14564,121.299438,31.433102,2,250,340,12
462,260,94,121.42616,31.14564,121.425224,31.146027,3,229,319,94
463,260,94,121.42616,31.14564,121.425224,31.146027,1,363,453,94
464,260,94,121.42616,31.14564,121.425224,31.146027,3,585,675,94
465,260,94,121.42616,31.14564,121.426064,31.143278,1,230,320,94
466,260,94,121.42616,31.14564,121.505013,30.831057,1,215,305,20
467,260,94,121.42616,31.14564,121.505013,30.831057,2,338,428,20
468,260,94,121.42616,31.14564,121.421753,31.145002,4,239,329,94
469,260,94,121.42616,31.14564,121.421753,31.145002,2,281,371,94
470,260,94,121.42616,31.14564,121.421753,31.145002,2,351,441,94
471,260,94,121.42616,31.14564,121.421753,31.145002,2,493,583,94
472,260,94,121.42616,31.14564,121.421753,31.145002,3,580,670,94
473,260,94,121.42616,31.14564,121.421753,31.145002,1,621,711,94
474,262,94,121.42618,31.14584,121.504578,30.834429,1,617,707,20
475,262,94,121.42618,31.14584,121.425591,31.14924,3,593,683,94
476,262,94,121.42618,31.14584,121.429565,31.14711,1,270,360,94
477,262,94,121.42618,31.14584,121.425224,31.146027,1,274,364,94
478,262,94,121.42618,31.14584,121.426064,31.143278,2,254,344,94
479,262,94,121.42618,31.14584,121.430809,31.143503,1,230,320,94
480,262,94,121.42618,31.14584,121.502655,30.828342,1,599,689,20
481,262,94,121.42618,31.14584,121.2873,30.695353,1,574,664,61
482,262,94,121.42618,31.14584,121.421753,31.145002,3,253,343,94
483,262,94,121.42618,31.14584,121.421753,31.145002,2,325,415,94
484,262,94,121.42618,31.14584,121.421753,31.145002,7,453,543,94
485,262,94,121.42618,31.14584,121.421753,31.145002,2,565,655,94
486,262,94,121.42618,31.14584,121.421753,31.145002,7,614,704,94
487,263,94,121.42626,31.14018,121.421753,31.145002,2,478,568,94
488,264,94,121.42626,31.14025,121.421753,31.145002,3,559,649,94
489,265,94,121.4263,31.14014,121.299438,31.433102,4,319,409,12
490,266,94,121.42634,31.1458,121.425224,31.146027,2,232,322,94
491,266,94,121.42634,31.1458,121.425224,31.146027,2,342,432,94
492,266,94,121.42634,31.1458,121.425224,31.146027,4,580,670,94
493,266,94,121.42634,31.1458,121.426064,31.143278,2,263,353,94
494,266,94,121.42634,31.1458,121.426064,31.143278,4,578,668,94
495,266,94,121.42634,31.1458,121.505013,30.831057,2,244,334,20
496,266,94,121.42634,31.1458,121.505013,30.831057,1,392,482,20
497,266,94,121.42634,31.1458,121.426262,31.140179,1,380,470,94
498,266,94,121.42634,31.1458,121.421753,31.145002,2,255,345,94
499,266,94,121.42634,31.1458,121.421753,31.145002,1,293,383,94
500,266,94,121.42634,31.1458,121.421753,31.145002,1,330,420,94
501,266,94,121.42634,31.1458,121.421753,31.145002,3,401,491,94
502,267,46,121.42675,31.18797,121.433083,31.19594,2,368,458,46
503,267,46,121.42675,31.18797,121.432358,31.186272,1,232,322,46
504,268,46,121.42783,31.19042,121.431885,31.18453,1,532,622,24
505,269,24,121.42797,31.16592,121.428726,31.166622,1,611,701,24
506,269,24,121.42797,31.16592,121.434311,31.170586,1,274,364,24
507,271,46,121.42853,31.19719,121.472488,31.233086,2,305,395,98
508,272,46,121.42918,31.20663,121.430954,31.211748,2,285,375,3
509,272,46,121.42918,31.20663,121.438576,31.205729,1,621,711,3
510,273,83,121.42941,31.28463,121.423546,31.281527,1,267,357,43
511,274,81,121.42942,31.24686,121.428612,31.247433,3,329,419,10
512,276,43,121.4302,31.27961,121.439369,31.2875,1,291,381,83
513,276,43,121.4302,31.27961,121.430565,31.284376,1,239,329,83
514,277,83,121.43052,31.28437,121.415329,31.282135,3,596,686,43
515,279,24,121.4307,31.1831,121.444069,31.183233,1,350,440,50
516,281,83,121.43093,31.28455,121.437096,31.295868,3,234,324,83
517,282,96,121.43108,31.13546,121.425224,31.146027,2,541,631,94
518,282,96,121.43108,31.13546,121.462067,31.119799,4,262,352,86
519,282,96,121.43108,31.13546,121.421753,31.145002,3,579,669,94
520,283,37,121.43124,31.02343,121.434906,31.011097,3,212,302,37
521,284,10,121.43128,31.24944,121.433807,31.252005,2,548,638,10
522,285,43,121.43142,31.27319,121.432709,31.249454,1,272,362,10
523,286,24,121.43144,31.1497,121.425591,31.14924,12,235,325,94
524,289,3,121.43196,31.20843,121.434952,31.213032,15,513,603,3
525,290,3,121.43234,31.2165,121.436729,31.217978,9,367,457,3
526,292,81,121.433,31.23498,121.434235,31.23391,1,390,480,121
527,294,3,121.43471,31.21599,121.434021,31.215469,1,233,323,3
528,294,3,121.43471,31.21599,121.434021,31.215469,2,288,378,3
529,294,3,121.43471,31.21599,121.431099,31.219187,2,334,424,3
530,294,3,121.43471,31.21599,121.44294,31.219273,1,335,425,3
531,294,3,121.43471,31.21599,121.001007,30.836681,2,563,653,30
532,295,3,121.43481,31.22009,121.412041,31.221079,2,238,328,45
533,296,3,121.43604,31.22512,121.446121,31.226278,1,261,351,121
534,296,3,121.43604,31.22512,121.450066,31.225443,2,608,698,121
535,297,3,121.43635,31.22068,121.438393,31.215305,3,240,330,3
536,299,37,121.43651,31.02597,121.434906,31.011097,3,229,319,37
537,300,46,121.43652,31.18852,121.439865,31.184357,1,276,366,24
538,302,24,121.43709,31.15035,121.433922,31.144361,4,604,694,96
539,303,24,121.43721,31.17359,121.305061,30.888853,1,518,608,32
540,306,121,121.43849,31.24515,121.442955,31.252914,3,628,718,10
541,306,121,121.43849,31.24515,121.433807,31.252005,1,257,347,10
542,306,121,121.43849,31.24515,121.440239,31.245634,4,307,397,121
543,306,121,121.43849,31.24515,121.438026,31.245598,2,298,388,121
544,307,36,121.43855,31.32115,121.439491,31.326477,2,293,383,36
545,309,16,121.43875,31.33431,121.435631,31.335472,1,584,674,16
546,311,3,121.43941,31.22199,121.443863,31.224855,1,347,437,121
547,312,43,121.43974,31.27128,121.435089,31.275581,2,492,582,43
548,314,121,121.44088,31.23119,121.441757,31.227892,1,246,336,121
549,316,121,121.44231,31.22128,121.452339,31.216478,2,218,308,98
550,316,121,121.44231,31.22128,121.442757,31.222677,2,285,375,121
551,316,121,121.44231,31.22128,121.44294,31.219273,2,318,408,3
552,316,121,121.44231,31.22128,121.447502,31.223513,2,289,379,121
553,316,121,121.44231,31.22128,121.439613,31.218126,2,244,334,3
554,316,121,121.44231,31.22128,121.450912,31.228628,1,231,321,121
555,316,121,121.44231,31.22128,121.444565,31.214291,2,370,460,3
556,318,121,121.44258,31.23412,121.451546,31.234411,8,253,343,121
557,319,14,121.44267,31.15634,121.43885,31.151464,1,257,347,14
558,319,14,121.44267,31.15634,121.440773,31.154787,1,534,624,14
559,320,14,121.44334,31.15607,121.446571,31.153679,2,303,393,14
560,322,50,121.44519,31.18482,121.438942,31.19528,13,235,325,46
561,322,50,121.44519,31.18482,121.450226,31.186502,9,239,329,107
562,322,50,121.44519,31.18482,121.444069,31.183233,11,256,346,50
563,322,50,121.44519,31.18482,121.442734,31.188698,12,260,350,107
564,323,10,121.44524,31.26617,121.443916,31.266333,3,473,563,10
565,323,10,121.44524,31.26617,121.445953,31.283606,9,233,323,2
566,324,36,121.4456,31.32542,121.447914,31.329449,1,244,334,36
567,326,107,121.44619,31.20077,121.445572,31.199036,2,240,330,107
568,326,107,121.44619,31.20077,121.448067,31.197884,1,266,356,107
569,326,107,121.44619,31.20077,121.449104,31.200106,2,302,392,107
570,326,107,121.44619,31.20077,121.445869,31.202255,1,288,378,107
571,328,83,121.4488,31.29898,121.447197,31.293936,18,552,642,83
572,329,2,121.44917,31.27009,121.456482,31.280043,2,547,637,2
573,330,107,121.45014,31.2127,121.449524,31.207747,2,537,627,107
574,331,37,121.45017,31.03475,121.447617,31.034393,1,626,716,37
575,331,37,121.45017,31.03475,121.299438,31.433102,2,221,311,12
576,331,37,121.45017,31.03475,121.299438,31.433102,2,552,642,12
577,332,121,121.4504,31.22866,121.692711,31.194012,3,351,441,26
578,333,107,121.45104,31.18458,121.455711,31.185516,1,607,697,107
579,334,36,121.45137,31.32968,121.381111,31.317739,2,401,491,27
580,334,36,121.45137,31.32968,121.38887,31.316866,1,490,580,27
581,334,36,121.45137,31.32968,121.378426,31.31143,2,497,587,27
582,334,36,121.45137,31.32968,121.377289,31.315683,2,564,654,29
583,334,36,121.45137,31.32968,121.38398,31.314703,3,282,372,27
584,334,36,121.45137,31.32968,121.382401,31.310419,2,351,441,27
585,334,36,121.45137,31.32968,121.380165,31.314489,1,225,315,27
586,334,36,121.45137,31.32968,121.380165,31.314489,6,401,491,27
587,334,36,121.45137,31.32968,121.380165,31.314489,3,447,537,27
588,334,36,121.45137,31.32968,121.3741,31.310312,1,344,434,29
589,334,36,121.45137,31.32968,121.3741,31.310312,3,462,552,29
590,334,36,121.45137,31.32968,121.374817,31.313686,2,464,554,29
591,334,36,121.45137,31.32968,121.386475,31.314816,4,418,508,27
592,334,36,121.45137,31.32968,121.388962,31.308622,1,322,412,27
593,335,2,121.45148,31.2828,121.452629,31.280823,5,537,627,2
594,335,2,121.45148,31.2828,121.449608,31.270027,4,605,695,2
595,335,2,121.45148,31.2828,121.447098,31.286261,3,541,631,2
596,335,2,121.45148,31.2828,121.452202,31.287878,1,604,694,2
597,335,2,121.45148,31.2828,121.448143,31.280117,3,379,469,2
598,335,2,121.45148,31.2828,121.449989,31.283613,3,252,342,2
599,336,2,121.45156,31.28303,121.447327,31.283365,1,523,613,2
600,336,2,121.45156,31.28303,121.452629,31.280823,1,212,302,2
601,336,2,121.45156,31.28303,121.456482,31.280043,1,221,311,2
602,337,121,121.45166,31.23768,121.454086,31.234411,1,616,706,121
603,337,121,121.45166,31.23768,121.457222,31.243807,1,234,324,121
604,338,121,121.45206,31.22911,121.443863,31.224855,1,245,335,121
605,338,121,121.45206,31.22911,121.448074,31.22967,1,314,404,121
606,338,121,121.45206,31.22911,121.439613,31.218126,2,370,460,3
607,338,121,121.45206,31.22911,121.450912,31.228628,2,250,340,121
608,338,121,121.45206,31.22911,121.450912,31.228628,1,304,394,121
609,338,121,121.45206,31.22911,121.450912,31.228628,1,347,437,121
610,338,121,121.45206,31.22911,121.454437,31.222805,1,312,402,98
611,340,107,121.45391,31.19491,121.46183,31.197901,1,334,424,107
612,342,107,121.45468,31.19914,121.453773,31.190954,1,235,325,107
613,342,107,121.45468,31.19914,121.4524,31.209646,1,377,467,107
614,343,121,121.4547,31.2309,121.454605,31.230406,1,281,371,121
615,343,121,121.4547,31.2309,121.459625,31.220764,1,584,674,98
616,344,98,121.4548,31.21934,121.455086,31.218393,1,390,480,98
617,344,98,121.4548,31.21934,121.44178,31.21476,2,601,691,3
618,345,98,121.45483,31.21929,121.462357,31.227789,12,256,346,98
619,345,98,121.45483,31.21929,121.486832,31.233156,9,623,713,4
620,345,98,121.45483,31.21929,121.463821,31.221779,16,578,668,98
621,346,107,121.45499,31.20643,121.452911,31.202065,1,625,715,107
622,347,107,121.45551,31.18881,121.446976,31.193432,2,420,510,107
623,348,23,121.4558,31.04124,121.458755,31.034338,1,252,342,23
624,348,23,121.4558,31.04124,121.299438,31.433102,2,596,686,12
625,350,98,121.45691,31.21989,121.449104,31.200106,3,327,417,107
626,352,107,121.45914,31.20019,121.574951,31.114302,1,249,339,123
627,353,107,121.45983,31.19502,121.463509,31.20048,4,418,508,107
628,354,107,121.45986,31.2024,121.506516,31.294493,1,419,509,93
629,356,2,121.4614,31.27443,121.449989,31.283613,2,558,648,2
630,359,15,121.46178,31.20827,121.45842,31.212805,4,359,449,15
631,359,15,121.46178,31.20827,121.46048,31.213305,4,238,328,15
632,359,15,121.46178,31.20827,121.452911,31.202065,3,602,692,107
633,359,15,121.46178,31.20827,121.460609,31.206495,1,485,575,107
634,360,23,121.46208,31.04274,121.451172,31.043316,17,292,382,23
635,361,107,121.46213,31.19816,121.458443,31.204529,2,621,711,107
636,361,107,121.46213,31.19816,121.46183,31.197901,6,363,453,107
637,363,23,121.46363,31.04444,121.468956,31.038044,2,391,481,23
638,364,84,121.46757,31.26544,121.467529,31.265385,1,327,417,84
639,365,98,121.46782,31.22167,121.46563,31.218084,1,278,368,98
640,366,84,121.4699,31.25912,121.466743,31.267473,1,307,397,2
641,367,98,121.47036,31.22562,121.476898,31.2139,1,292,382,15
642,367,98,121.47036,31.22562,121.486031,31.205124,1,261,351,15
643,369,80,121.47167,31.25266,121.468407,31.244059,1,544,634,80
644,371,84,121.47566,31.26829,121.491043,31.279089,1,231,321,1
645,371,84,121.47566,31.26829,121.377014,31.104771,1,338,428,39
646,373,80,121.47615,31.25225,121.479141,31.262785,1,238,328,73
647,374,98,121.47765,31.22363,121.47699,31.225046,3,211,301,115
648,374,98,121.47765,31.22363,121.47699,31.225046,2,470,560,115
649,374,98,121.47765,31.22363,121.475006,31.222849,2,267,357,98
650,374,98,121.47765,31.22363,121.475006,31.222849,3,540,630,98
651,374,98,121.47765,31.22363,121.480171,31.224415,2,580,670,115
652,374,98,121.47765,31.22363,121.478668,31.222935,2,238,328,115
653,374,98,121.47765,31.22363,121.48085,31.218018,2,408,498,115
654,375,115,121.47807,31.23362,121.479424,31.229706,1,456,546,115
655,375,115,121.47807,31.23362,121.481354,31.232767,2,264,354,115
656,377,84,121.47866,31.26724,121.481728,31.274746,2,324,414,118
657,377,84,121.47866,31.26724,121.478508,31.270475,3,308,398,84
658,377,84,121.47866,31.26724,121.467056,31.287855,2,316,406,2
659,378,15,121.47871,31.21207,121.484764,31.226366,4,520,610,115
660,379,15,121.48027,31.20711,121.477844,31.199402,1,478,568,15
661,381,15,121.48059,31.20086,121.485901,31.202297,1,528,618,15
662,381,15,121.48059,31.20086,121.48288,31.205339,1,569,659,15
663,382,115,121.48156,31.21856,121.2873,30.695353,1,338,428,61
664,383,73,121.48203,31.26577,121.484627,31.251076,4,305,395,74
665,383,73,121.48203,31.26577,121.466743,31.267473,2,251,341,2
666,384,115,121.48355,31.23446,121.485725,31.242512,1,234,324,64
667,385,115,121.48444,31.23176,121.402458,30.96295,1,287,377,21
668,385,115,121.48444,31.23176,121.480171,31.224415,1,595,685,115
669,387,118,121.48524,31.2823,121.486221,31.282282,2,240,330,118
670,387,118,121.48524,31.2823,121.482391,31.282417,3,560,650,118
671,388,118,121.48575,31.27932,121.484337,31.252512,1,611,701,74
672,393,1,121.49081,31.27956,121.487427,31.270247,4,587,677,1
673,395,93,121.49135,31.29349,121.481697,31.29063,17,241,331,118
674,395,93,121.49135,31.29349,121.504906,31.288074,8,482,572,93
675,395,93,121.49135,31.29349,121.506516,31.294493,9,567,657,93
676,395,93,121.49135,31.29349,121.367783,31.260227,14,225,315,13
677,397,122,121.49267,31.28067,121.491501,31.293869,2,278,368,93
678,398,93,121.49323,31.29253,121.490494,31.290937,1,339,429,93
679,400,93,121.49554,31.29474,121.495865,31.29483,3,243,333,93
680,401,93,121.49599,31.29485,121.78495,31.049509,1,246,336,99
681,401,93,121.49599,31.29485,121.507774,31.2904,1,591,681,93
682,401,93,121.49599,31.29485,121.506516,31.294493,1,555,645,93
683,401,93,121.49599,31.29485,121.500397,31.290613,1,572,662,93
684,407,41,121.49732,31.22511,121.486183,31.218731,3,507,597,41
685,408,122,121.49953,31.27624,121.49897,31.282709,4,527,617,122
686,408,122,121.49953,31.27624,121.49662,31.270864,6,252,342,122
687,410,122,121.5018,31.2752,121.491364,31.305891,1,461,551,93
688,412,122,121.50286,31.26263,121.511154,31.261824,3,387,477,40
689,412,122,121.50286,31.26263,121.496132,31.2565,3,585,675,74
690,412,122,121.50286,31.26263,121.503189,31.262659,4,318,408,122
691,413,25,121.505,31.14132,121.498573,31.138853,3,403,493,124
692,413,25,121.505,31.14132,121.511642,31.138229,2,386,476,25
693,413,25,121.505,31.14132,121.504646,31.150286,3,389,479,25
694,414,93,121.5053,31.29518,121.507874,31.299892,2,212,302,93
