Unnamed: 0,shop_class,Lng_shop,Lat_shop,Lng_spot,Lat_spot,Num,start_time,end_time,kcenter
434,24,121.42349,31.17749,121.42981,31.182005,1,569,659,1
435,24,121.42349,31.17749,121.420395,31.192408,2,570,660,1
436,3,121.42354,31.20958,121.420464,31.205254,2,258,348,1
437,3,121.42354,31.20958,121.415298,31.211138,2,562,652,1
438,46,121.42412,31.19494,121.430351,31.193424,2,262,352,1
439,46,121.42416,31.20752,121.427811,31.210625,3,228,318,1
440,46,121.42416,31.20752,121.420677,31.208134,2,278,368,1
441,43,121.42448,31.2649,121.412689,31.264927,3,212,302,1
442,43,121.42448,31.2649,120.910721,31.019789,2,541,631,1
443,43,121.42448,31.2649,121.423248,31.261887,2,264,354,1
444,43,121.42448,31.2649,121.415237,31.263367,2,218,308,1
445,3,121.42533,31.21192,121.428871,31.213623,2,298,388,1
446,46,121.42552,31.18647,121.001007,30.836681,2,545,635,1
447,24,121.42572,31.18632,121.421799,31.186644,1,540,630,1
448,24,121.42572,31.18632,121.432472,31.180691,1,227,317,1
449,3,121.42589,31.21216,121.434021,31.215469,3,512,602,1
450,3,121.42611,31.21197,121.424797,31.209454,5,213,303,1
451,94,121.42614,31.14569,121.504578,30.834429,1,557,647,1
452,94,121.42614,31.14569,121.425224,31.146027,2,553,643,1
453,94,121.42614,31.14569,121.425224,31.146027,1,604,694,1
454,94,121.42614,31.14569,121.426064,31.143278,1,544,634,1
455,94,121.42614,31.14569,121.567444,31.725246,1,211,301,1
456,94,121.42614,31.14569,121.421753,31.145002,1,254,344,1
457,94,121.42614,31.14569,121.421753,31.145002,3,358,448,1
458,94,121.42614,31.14569,121.434242,31.150141,1,284,374,1
459,94,121.42616,31.14564,121.504578,30.834429,1,263,353,1
460,94,121.42616,31.14564,121.425591,31.14924,1,318,408,1
461,94,121.42616,31.14564,121.299438,31.433102,2,250,340,1
462,94,121.42616,31.14564,121.425224,31.146027,3,229,319,1
463,94,121.42616,31.14564,121.425224,31.146027,1,363,453,1
464,94,121.42616,31.14564,121.425224,31.146027,3,585,675,1
465,94,121.42616,31.14564,121.426064,31.143278,1,230,320,1
466,94,121.42616,31.14564,121.505013,30.831057,1,215,305,1
467,94,121.42616,31.14564,121.505013,30.831057,2,338,428,1
468,94,121.42616,31.14564,121.421753,31.145002,4,239,329,1
469,94,121.42616,31.14564,121.421753,31.145002,2,281,371,1
470,94,121.42616,31.14564,121.421753,31.145002,2,351,441,1
471,94,121.42616,31.14564,121.421753,31.145002,2,493,583,1
472,94,121.42616,31.14564,121.421753,31.145002,3,580,670,1
473,94,121.42616,31.14564,121.421753,31.145002,1,621,711,1
474,94,121.42618,31.14584,121.504578,30.834429,1,617,707,1
475,94,121.42618,31.14584,121.425591,31.14924,3,593,683,1
476,94,121.42618,31.14584,121.429565,31.14711,1,270,360,1
477,94,121.42618,31.14584,121.425224,31.146027,1,274,364,1
478,94,121.42618,31.14584,121.426064,31.143278,2,254,344,1
479,94,121.42618,31.14584,121.430809,31.143503,1,230,320,1
480,94,121.42618,31.14584,121.502655,30.828342,1,599,689,1
481,94,121.42618,31.14584,121.2873,30.695353,1,574,664,1
482,94,121.42618,31.14584,121.421753,31.145002,3,253,343,1
483,94,121.42618,31.14584,121.421753,31.145002,2,325,415,1
484,94,121.42618,31.14584,121.421753,31.145002,7,453,543,1
485,94,121.42618,31.14584,121.421753,31.145002,2,565,655,1
486,94,121.42618,31.14584,121.421753,31.145002,7,614,704,1
487,94,121.42626,31.14018,121.421753,31.145002,2,478,568,1
488,94,121.42626,31.14025,121.421753,31.145002,3,559,649,1
489,94,121.4263,31.14014,121.299438,31.433102,4,319,409,1
490,94,121.42634,31.1458,121.425224,31.146027,2,232,322,1
491,94,121.42634,31.1458,121.425224,31.146027,2,342,432,1
492,94,121.42634,31.1458,121.425224,31.146027,4,580,670,1
493,94,121.42634,31.1458,121.426064,31.143278,2,263,353,1
494,94,121.42634,31.1458,121.426064,31.143278,4,578,668,1
495,94,121.42634,31.1458,121.505013,30.831057,2,244,334,1
496,94,121.42634,31.1458,121.505013,30.831057,1,392,482,1
497,94,121.42634,31.1458,121.426262,31.140179,1,380,470,1
498,94,121.42634,31.1458,121.421753,31.145002,2,255,345,1
499,94,121.42634,31.1458,121.421753,31.145002,1,293,383,1
500,94,121.42634,31.1458,121.421753,31.145002,1,330,420,1
501,94,121.42634,31.1458,121.421753,31.145002,3,401,491,1
502,46,121.42675,31.18797,121.433083,31.19594,2,368,458,1
503,46,121.42675,31.18797,121.432358,31.186272,1,232,322,1
504,46,121.42783,31.19042,121.431885,31.18453,1,532,622,1
505,24,121.42797,31.16592,121.428726,31.166622,1,611,701,1
506,24,121.42797,31.16592,121.434311,31.170586,1,274,364,1
507,46,121.42853,31.19719,121.472488,31.233086,2,305,395,1
508,46,121.42918,31.20663,121.430954,31.211748,2,285,375,1
509,46,121.42918,31.20663,121.438576,31.205729,1,621,711,1
510,83,121.42941,31.28463,121.423546,31.281527,1,267,357,1
511,81,121.42942,31.24686,121.428612,31.247433,3,329,419,1
512,43,121.4302,31.27961,121.439369,31.2875,1,291,381,1
513,43,121.4302,31.27961,121.430565,31.284376,1,239,329,1
514,83,121.43052,31.28437,121.415329,31.282135,3,596,686,1
515,24,121.4307,31.1831,121.444069,31.183233,1,350,440,1
516,83,121.43093,31.28455,121.437096,31.295868,3,234,324,1
517,96,121.43108,31.13546,121.425224,31.146027,2,541,631,1
518,96,121.43108,31.13546,121.462067,31.119799,4,262,352,1
519,96,121.43108,31.13546,121.421753,31.145002,3,579,669,1
520,37,121.43124,31.02343,121.434906,31.011097,3,212,302,1
521,10,121.43128,31.24944,121.433807,31.252005,2,548,638,1
522,43,121.43142,31.27319,121.432709,31.249454,1,272,362,1
523,24,121.43144,31.1497,121.425591,31.14924,12,235,325,1
524,3,121.43196,31.20843,121.434952,31.213032,15,513,603,1
525,3,121.43234,31.2165,121.436729,31.217978,9,367,457,1
526,81,121.433,31.23498,121.434235,31.23391,1,390,480,1
527,3,121.43471,31.21599,121.434021,31.215469,1,233,323,1
528,3,121.43471,31.21599,121.434021,31.215469,2,288,378,1
529,3,121.43471,31.21599,121.431099,31.219187,2,334,424,1
530,3,121.43471,31.21599,121.44294,31.219273,1,335,425,1
531,3,121.43471,31.21599,121.001007,30.836681,2,563,653,1
532,3,121.43481,31.22009,121.412041,31.221079,2,238,328,1
533,3,121.43604,31.22512,121.446121,31.226278,1,261,351,1
534,3,121.43604,31.22512,121.450066,31.225443,2,608,698,1
535,3,121.43635,31.22068,121.438393,31.215305,3,240,330,1
536,37,121.43651,31.02597,121.434906,31.011097,3,229,319,1
537,46,121.43652,31.18852,121.439865,31.184357,1,276,366,1
538,24,121.43709,31.15035,121.433922,31.144361,4,604,694,1
539,24,121.43721,31.17359,121.305061,30.888853,1,518,608,1
540,121,121.43849,31.24515,121.442955,31.252914,3,628,718,1
541,121,121.43849,31.24515,121.433807,31.252005,1,257,347,1
542,121,121.43849,31.24515,121.440239,31.245634,4,307,397,1
543,121,121.43849,31.24515,121.438026,31.245598,2,298,388,1
544,36,121.43855,31.32115,121.439491,31.326477,2,293,383,1
545,16,121.43875,31.33431,121.435631,31.335472,1,584,674,1
546,3,121.43941,31.22199,121.443863,31.224855,1,347,437,1
547,43,121.43974,31.27128,121.435089,31.275581,2,492,582,1
548,121,121.44088,31.23119,121.441757,31.227892,1,246,336,1
549,121,121.44231,31.22128,121.452339,31.216478,2,218,308,1
550,121,121.44231,31.22128,121.442757,31.222677,2,285,375,1
551,121,121.44231,31.22128,121.44294,31.219273,2,318,408,1
552,121,121.44231,31.22128,121.447502,31.223513,2,289,379,1
553,121,121.44231,31.22128,121.439613,31.218126,2,244,334,1
554,121,121.44231,31.22128,121.450912,31.228628,1,231,321,1
555,121,121.44231,31.22128,121.444565,31.214291,2,370,460,1
556,121,121.44258,31.23412,121.451546,31.234411,8,253,343,1
557,14,121.44267,31.15634,121.43885,31.151464,1,257,347,1
558,14,121.44267,31.15634,121.440773,31.154787,1,534,624,1
559,14,121.44334,31.15607,121.446571,31.153679,2,303,393,1
560,50,121.44519,31.18482,121.438942,31.19528,13,235,325,1
561,50,121.44519,31.18482,121.450226,31.186502,9,239,329,1
562,50,121.44519,31.18482,121.444069,31.183233,11,256,346,1
563,50,121.44519,31.18482,121.442734,31.188698,12,260,350,1
564,10,121.44524,31.26617,121.443916,31.266333,3,473,563,1
565,10,121.44524,31.26617,121.445953,31.283606,9,233,323,1
566,36,121.4456,31.32542,121.447914,31.329449,1,244,334,1
567,107,121.44619,31.20077,121.445572,31.199036,2,240,330,1
568,107,121.44619,31.20077,121.448067,31.197884,1,266,356,1
569,107,121.44619,31.20077,121.449104,31.200106,2,302,392,1
570,107,121.44619,31.20077,121.445869,31.202255,1,288,378,1
571,83,121.4488,31.29898,121.447197,31.293936,18,552,642,1
572,2,121.44917,31.27009,121.456482,31.280043,2,547,637,1
573,107,121.45014,31.2127,121.449524,31.207747,2,537,627,1
574,37,121.45017,31.03475,121.447617,31.034393,1,626,716,1
575,37,121.45017,31.03475,121.299438,31.433102,2,221,311,1
576,37,121.45017,31.03475,121.299438,31.433102,2,552,642,1
577,121,121.4504,31.22866,121.692711,31.194012,3,351,441,1
578,107,121.45104,31.18458,121.455711,31.185516,1,607,697,1
579,36,121.45137,31.32968,121.381111,31.317739,2,401,491,1
580,36,121.45137,31.32968,121.38887,31.316866,1,490,580,1
581,36,121.45137,31.32968,121.378426,31.31143,2,497,587,1
582,36,121.45137,31.32968,121.377289,31.315683,2,564,654,1
583,36,121.45137,31.32968,121.38398,31.314703,3,282,372,1
584,36,121.45137,31.32968,121.382401,31.310419,2,351,441,1
585,36,121.45137,31.32968,121.380165,31.314489,1,225,315,1
586,36,121.45137,31.32968,121.380165,31.314489,6,401,491,1
587,36,121.45137,31.32968,121.380165,31.314489,3,447,537,1
588,36,121.45137,31.32968,121.3741,31.310312,1,344,434,1
589,36,121.45137,31.32968,121.3741,31.310312,3,462,552,1
590,36,121.45137,31.32968,121.374817,31.313686,2,464,554,1
591,36,121.45137,31.32968,121.386475,31.314816,4,418,508,1
592,36,121.45137,31.32968,121.388962,31.308622,1,322,412,1
593,2,121.45148,31.2828,121.452629,31.280823,5,537,627,1
594,2,121.45148,31.2828,121.449608,31.270027,4,605,695,1
595,2,121.45148,31.2828,121.447098,31.286261,3,541,631,1
596,2,121.45148,31.2828,121.452202,31.287878,1,604,694,1
597,2,121.45148,31.2828,121.448143,31.280117,3,379,469,1
598,2,121.45148,31.2828,121.449989,31.283613,3,252,342,1
599,2,121.45156,31.28303,121.447327,31.283365,1,523,613,1
600,2,121.45156,31.28303,121.452629,31.280823,1,212,302,1
601,2,121.45156,31.28303,121.456482,31.280043,1,221,311,1
602,121,121.45166,31.23768,121.454086,31.234411,1,616,706,1
603,121,121.45166,31.23768,121.457222,31.243807,1,234,324,1
604,121,121.45206,31.22911,121.443863,31.224855,1,245,335,1
605,121,121.45206,31.22911,121.448074,31.22967,1,314,404,1
606,121,121.45206,31.22911,121.439613,31.218126,2,370,460,1
607,121,121.45206,31.22911,121.450912,31.228628,2,250,340,1
608,121,121.45206,31.22911,121.450912,31.228628,1,304,394,1
609,121,121.45206,31.22911,121.450912,31.228628,1,347,437,1
610,121,121.45206,31.22911,121.454437,31.222805,1,312,402,1
611,107,121.45391,31.19491,121.46183,31.197901,1,334,424,1
612,107,121.45468,31.19914,121.453773,31.190954,1,235,325,1
613,107,121.45468,31.19914,121.4524,31.209646,1,377,467,1
614,121,121.4547,31.2309,121.454605,31.230406,1,281,371,1
615,121,121.4547,31.2309,121.459625,31.220764,1,584,674,1
616,98,121.4548,31.21934,121.455086,31.218393,1,390,480,1
617,98,121.4548,31.21934,121.44178,31.21476,2,601,691,1
618,98,121.45483,31.21929,121.462357,31.227789,12,256,346,1
619,98,121.45483,31.21929,121.486832,31.233156,9,623,713,1
620,98,121.45483,31.21929,121.463821,31.221779,16,578,668,1
621,107,121.45499,31.20643,121.452911,31.202065,1,625,715,1
622,107,121.45551,31.18881,121.446976,31.193432,2,420,510,1
623,23,121.4558,31.04124,121.458755,31.034338,1,252,342,1
624,23,121.4558,31.04124,121.299438,31.433102,2,596,686,1
625,98,121.45691,31.21989,121.449104,31.200106,3,327,417,1
626,107,121.45914,31.20019,121.574951,31.114302,1,249,339,1
627,107,121.45983,31.19502,121.463509,31.20048,4,418,508,1
628,107,121.45986,31.2024,121.506516,31.294493,1,419,509,1
629,2,121.4614,31.27443,121.449989,31.283613,2,558,648,1
630,15,121.46178,31.20827,121.45842,31.212805,4,359,449,1
631,15,121.46178,31.20827,121.46048,31.213305,4,238,328,1
632,15,121.46178,31.20827,121.452911,31.202065,3,602,692,1
633,15,121.46178,31.20827,121.460609,31.206495,1,485,575,1
634,23,121.46208,31.04274,121.451172,31.043316,17,292,382,1
635,107,121.46213,31.19816,121.458443,31.204529,2,621,711,1
636,107,121.46213,31.19816,121.46183,31.197901,6,363,453,1
637,23,121.46363,31.04444,121.468956,31.038044,2,391,481,1
638,84,121.46757,31.26544,121.467529,31.265385,1,327,417,1
639,98,121.46782,31.22167,121.46563,31.218084,1,278,368,1
640,84,121.4699,31.25912,121.466743,31.267473,1,307,397,1
641,98,121.47036,31.22562,121.476898,31.2139,1,292,382,1
642,98,121.47036,31.22562,121.486031,31.205124,1,261,351,1
643,80,121.47167,31.25266,121.468407,31.244059,1,544,634,1
644,84,121.47566,31.26829,121.491043,31.279089,1,231,321,1
645,84,121.47566,31.26829,121.377014,31.104771,1,338,428,1
646,80,121.47615,31.25225,121.479141,31.262785,1,238,328,1
647,98,121.47765,31.22363,121.47699,31.225046,3,211,301,1
648,98,121.47765,31.22363,121.47699,31.225046,2,470,560,1
649,98,121.47765,31.22363,121.475006,31.222849,2,267,357,1
650,98,121.47765,31.22363,121.475006,31.222849,3,540,630,1
651,98,121.47765,31.22363,121.480171,31.224415,2,580,670,1
652,98,121.47765,31.22363,121.478668,31.222935,2,238,328,1
653,98,121.47765,31.22363,121.48085,31.218018,2,408,498,1
654,115,121.47807,31.23362,121.479424,31.229706,1,456,546,1
655,115,121.47807,31.23362,121.481354,31.232767,2,264,354,1
656,84,121.47866,31.26724,121.481728,31.274746,2,324,414,1
657,84,121.47866,31.26724,121.478508,31.270475,3,308,398,1
658,84,121.47866,31.26724,121.467056,31.287855,2,316,406,1
659,15,121.47871,31.21207,121.484764,31.226366,4,520,610,1
660,15,121.48027,31.20711,121.477844,31.199402,1,478,568,1
661,15,121.48059,31.20086,121.485901,31.202297,1,528,618,1
662,15,121.48059,31.20086,121.48288,31.205339,1,569,659,1
663,115,121.48156,31.21856,121.2873,30.695353,1,338,428,1
664,73,121.48203,31.26577,121.484627,31.251076,4,305,395,1
665,73,121.48203,31.26577,121.466743,31.267473,2,251,341,1
666,115,121.48355,31.23446,121.485725,31.242512,1,234,324,1
667,115,121.48444,31.23176,121.402458,30.96295,1,287,377,1
668,115,121.48444,31.23176,121.480171,31.224415,1,595,685,1
669,118,121.48524,31.2823,121.486221,31.282282,2,240,330,1
670,118,121.48524,31.2823,121.482391,31.282417,3,560,650,1
671,118,121.48575,31.27932,121.484337,31.252512,1,611,701,1
672,1,121.49081,31.27956,121.487427,31.270247,4,587,677,1
673,93,121.49135,31.29349,121.481697,31.29063,17,241,331,1
674,93,121.49135,31.29349,121.504906,31.288074,8,482,572,1
675,93,121.49135,31.29349,121.506516,31.294493,9,567,657,1
676,93,121.49135,31.29349,121.367783,31.260227,14,225,315,1
677,122,121.49267,31.28067,121.491501,31.293869,2,278,368,1
678,93,121.49323,31.29253,121.490494,31.290937,1,339,429,1
679,93,121.49554,31.29474,121.495865,31.29483,3,243,333,1
680,93,121.49599,31.29485,121.78495,31.049509,1,246,336,1
681,93,121.49599,31.29485,121.507774,31.2904,1,591,681,1
682,93,121.49599,31.29485,121.506516,31.294493,1,555,645,1
683,93,121.49599,31.29485,121.500397,31.290613,1,572,662,1
684,41,121.49732,31.22511,121.486183,31.218731,3,507,597,1
685,122,121.49953,31.27624,121.49897,31.282709,4,527,617,1
686,122,121.49953,31.27624,121.49662,31.270864,6,252,342,1
687,122,121.5018,31.2752,121.491364,31.305891,1,461,551,1
688,122,121.50286,31.26263,121.511154,31.261824,3,387,477,1
689,122,121.50286,31.26263,121.496132,31.2565,3,585,675,1
690,122,121.50286,31.26263,121.503189,31.262659,4,318,408,1
691,25,121.505,31.14132,121.498573,31.138853,3,403,493,1
692,25,121.505,31.14132,121.511642,31.138229,2,386,476,1
693,25,121.505,31.14132,121.504646,31.150286,3,389,479,1
694,93,121.5053,31.29518,121.507874,31.299892,2,212,302,1
695,93,121.5053,31.29518,121.78495,31.049509,1,549,639,1
696,93,121.5053,31.29518,121.506516,31.294493,3,555,645,1
697,93,121.5053,31.29518,121.491501,31.293869,2,352,442,1
698,93,121.5053,31.29518,121.4981,31.299238,1,553,643,1
699,93,121.5053,31.29518,121.500221,31.280058,1,545,635,1
700,93,121.50558,31.29501,121.508797,31.297123,1,271,361,1
701,93,121.50558,31.29501,121.506516,31.294493,1,416,506,1
702,93,121.50558,31.29501,121.515984,31.30197,2,346,436,1
703,93,121.50558,31.29501,121.4981,31.299238,1,533,623,1
704,20,121.506,30.83713,121.458099,30.912411,1,602,692,1
705,20,121.50621,30.83431,121.504578,30.834429,6,493,583,1
706,20,121.50621,30.83431,121.525826,30.833464,1,569,659,1
707,20,121.50621,30.83431,121.505013,30.831057,2,565,655,1
708,93,121.5064,31.29453,121.501595,31.286989,1,285,375,1
709,93,121.5064,31.29453,121.503006,31.294336,1,575,665,1
710,93,121.5064,31.29453,121.506516,31.294493,7,284,374,1
711,93,121.5064,31.29453,121.505066,31.336073,7,294,384,1
712,93,121.5064,31.29453,121.510109,31.29397,4,283,373,1
713,40,121.50643,31.26805,121.507515,31.269331,1,579,669,1
714,40,121.50643,31.26805,121.50473,31.26832,2,560,650,1
715,93,121.50659,31.29463,121.507874,31.299892,2,564,654,1
716,93,121.50659,31.29463,121.499596,31.334791,8,551,641,1
717,93,121.50659,31.29463,121.51152,31.291658,15,267,357,1
718,93,121.50659,31.29463,121.503006,31.294336,3,316,406,1
719,93,121.50659,31.29463,121.504906,31.288074,1,577,667,1
720,93,121.50659,31.29463,121.517807,31.292402,1,560,650,1
721,93,121.50659,31.29463,121.506516,31.294493,3,288,378,1
722,93,121.50659,31.29463,121.506516,31.294493,19,607,697,1
723,93,121.50659,31.29463,121.50621,31.298653,1,533,623,1
724,93,121.50659,31.29463,121.4981,31.299238,1,296,386,1
725,93,121.50659,31.29463,121.187752,31.0385,2,590,680,1
726,93,121.50759,31.29069,121.507774,31.2904,1,605,695,1
727,40,121.50904,31.28123,121.513664,31.274984,2,263,353,1
728,20,121.50906,30.83875,121.377113,31.157791,1,568,658,1
729,20,121.50906,30.83875,121.504578,30.834429,1,621,711,1
730,25,121.5095,31.19503,121.509979,31.188786,3,240,330,1
731,25,121.5095,31.19503,121.504883,31.189734,1,620,710,1
732,93,121.50955,31.29782,121.507874,31.299892,1,297,387,1
733,93,121.50955,31.29782,121.507874,31.299892,3,598,688,1
734,93,121.50955,31.29782,121.508797,31.297123,5,248,338,1
735,93,121.50955,31.29782,121.508797,31.297123,2,318,408,1
736,93,121.50955,31.29782,121.508797,31.297123,2,524,614,1
737,93,121.50955,31.29782,121.508797,31.297123,2,613,703,1
738,93,121.50955,31.29782,121.472488,31.233086,2,382,472,1
739,93,121.50955,31.29782,121.503006,31.294336,1,311,401,1
740,93,121.50955,31.29782,121.504906,31.288074,1,536,626,1
741,93,121.50955,31.29782,121.506516,31.294493,5,253,343,1
742,93,121.50955,31.29782,121.506516,31.294493,2,293,383,1
743,93,121.50955,31.29782,121.506516,31.294493,2,408,498,1
744,93,121.50955,31.29782,121.506516,31.294493,3,615,705,1
745,93,121.50955,31.29782,121.505066,31.336073,2,261,351,1
746,93,121.50955,31.29782,121.510109,31.29397,3,578,668,1
747,93,121.50955,31.29782,121.50621,31.298653,2,256,346,1
748,93,121.50955,31.29782,121.4981,31.299238,3,589,679,1
749,93,121.50955,31.29782,121.513184,31.303024,2,220,310,1
750,25,121.51004,31.19413,121.506302,31.185118,2,368,458,1
751,40,121.51072,31.27533,121.510078,31.274807,1,387,477,1
