Order_id,Spot_id,Shop_id,Num,Lng_shop,Lat_shop,Lng_spot,Lat_spot,start_time,end_time,shop_class,spot_class
E1748,B8649,S174,18,121.40843,31.18371,121.403328,31.183678,507,597,63,63
E1751,B8998,S175,1,121.40902,31.21258,121.418152,31.220224,332,422,45,45
E1754,B3960,S178,1,121.40944,31.23428,121.299438,31.433102,597,687,45,12
E1757,B3243,S180,3,121.41077,31.22713,121.391968,31.230484,525,615,45,69
E1763,B2754,S181,14,121.41095,31.16837,121.409088,31.17709,210,300,24,24
E1766,B3970,S181,12,121.41095,31.16837,121.419998,31.176779,596,686,24,24
E1769,B9097,S181,13,121.41095,31.16837,121.425247,31.166656,504,594,24,24
E1772,B4838,S183,2,121.41097,31.16854,121.402695,31.169407,308,398,24,24
E1775,B2754,S184,2,121.4112,31.16726,121.409088,31.17709,476,566,24,24
E1778,B8025,S184,1,121.4112,31.16726,121.411491,31.171415,231,321,24,24
E1781,B1251,S187,2,121.41208,31.21257,121.411942,31.213152,269,359,45,45
E1784,B2509,S188,3,121.41252,31.16393,121.393005,31.159569,479,569,24,52
E1787,B3637,S190,1,121.41289,31.13638,121.402382,31.138214,240,330,94,90
E1796,B8835,S194,1,121.4135,31.1691,121.404396,31.164349,366,456,24,24
E1799,B4112,S195,1,121.41352,31.13797,121.402084,31.14603,358,448,94,90
E1805,B0169,S198,2,121.41378,31.20105,121.391228,31.20281,237,327,46,85
E1808,B4139,S198,2,121.41378,31.20105,121.427811,31.210625,377,467,46,3
E1811,B6540,S198,1,121.41378,31.20105,121.001007,30.836681,585,675,46,30
E1814,B6833,S198,3,121.41378,31.20105,121.392616,31.197374,584,674,46,63
E1817,B8215,S198,3,121.41378,31.20105,121.504677,31.278322,602,692,46,122
E1820,B2860,S199,2,121.41435,31.20022,121.211632,31.059235,259,349,46,116
E1826,B2546,S201,2,121.41451,31.23697,121.401039,31.233717,232,322,81,45
E1829,B0291,S201,3,121.41451,31.23697,121.472488,31.233086,238,328,81,98
E1832,B0291,S201,4,121.41451,31.23697,121.472488,31.233086,613,703,81,98
E1835,B4155,S201,2,121.41451,31.23697,121.413109,31.237518,278,368,81,81
E1838,B4549,S201,1,121.41451,31.23697,121.413002,31.23028,236,326,81,45
E1841,B4952,S201,3,121.41451,31.23697,121.414314,31.236895,265,355,81,81
E1844,B4952,S201,5,121.41451,31.23697,121.414314,31.236895,308,398,81,81
E1847,B4952,S201,2,121.41451,31.23697,121.414314,31.236895,348,438,81,81
E1850,B4952,S201,3,121.41451,31.23697,121.414314,31.236895,407,497,81,81
E1853,B5365,S201,4,121.41451,31.23697,121.420807,31.234308,288,378,81,81
E1856,B5951,S201,2,121.41451,31.23697,121.41996,31.231419,229,319,81,81
E1859,B7611,S201,2,121.41451,31.23697,121.413124,31.227392,595,685,81,45
E1862,B0767,S201,2,121.41451,31.23697,121.417732,31.236277,278,368,81,81
E1865,B7836,S201,5,121.41451,31.23697,121.417603,31.240913,336,426,81,81
E1868,B7836,S202,14,121.41461,31.23953,121.417603,31.240913,317,407,81,81
E1871,B0552,S203,2,121.41505,31.13701,121.505013,30.831057,358,448,94,20
E1874,B7948,S203,2,121.41505,31.13701,121.421753,31.145002,519,609,94,94
E1877,B8653,S203,2,121.41505,31.13701,121.442055,31.141716,378,468,94,86
E1880,B0397,S205,3,121.41547,31.20738,121.414398,31.206848,235,325,46,46
E1883,B1512,S206,1,121.41593,31.20774,121.410713,31.198126,590,680,46,63
E1886,B5686,S207,2,121.41613,31.13719,121.415794,31.136024,289,379,94,94
E1892,B2654,S208,18,121.41617,31.20081,121.409821,31.189838,628,718,46,63
E1895,B0397,S208,22,121.41617,31.20081,121.414398,31.206848,240,330,46,46
E1898,B6772,S208,13,121.41617,31.20081,121.417358,31.202971,323,413,46,46
E1901,B0745,S208,16,121.41617,31.20081,121.415138,31.198225,224,314,46,46
E1904,B0745,S208,4,121.41617,31.20081,121.415138,31.198225,625,715,46,46
E1907,B8215,S208,11,121.41617,31.20081,121.504677,31.278322,274,364,46,122
E1910,B0225,S210,1,121.41648,31.01381,121.411812,31.01107,345,435,37,37
E1913,B5736,S210,1,121.41648,31.01381,121.416763,31.013872,499,589,37,37
E1925,B0359,S211,2,121.41733,31.1614,121.414864,31.159676,299,389,24,24
E1928,B3888,S211,1,121.41733,31.1614,121.42012,31.161734,404,494,24,24
E1931,B3888,S211,1,121.41733,31.1614,121.42012,31.161734,562,652,24,24
E1934,B6540,S211,1,121.41733,31.1614,121.001007,30.836681,243,333,24,30
E1937,B6976,S211,2,121.41733,31.1614,121.413597,31.163029,266,356,24,24
E1943,B3808,S212,1,121.41741,31.17183,121.428719,31.184631,477,567,24,24
E1946,B6620,S212,1,121.41741,31.17183,121.428963,31.172556,611,701,24,24
E1952,B3270,S213,1,121.41777,31.2012,121.413193,31.187012,365,455,46,63
E1955,B5826,S213,2,121.41777,31.2012,121.408867,31.200857,608,698,46,63
E1958,B7572,S213,1,121.41777,31.2012,121.389397,31.168343,613,703,46,52
E1961,B3290,S214,1,121.41813,31.23689,121.423958,31.221516,598,688,81,3
E1964,B0767,S214,1,121.41813,31.23689,121.417732,31.236277,290,380,81,81
E1967,B7948,S215,4,121.41838,31.13791,121.421753,31.145002,364,454,94,94
E1970,B0850,S216,1,121.4184,31.08001,121.442963,31.088055,575,665,58,58
E1973,B1251,S218,4,121.41851,31.20269,121.411942,31.213152,590,680,46,45
E1979,B1972,S218,1,121.41851,31.20269,121.434021,31.215469,233,323,46,3
E1982,B4289,S218,2,121.41851,31.20269,121.422905,31.199612,237,327,46,46
E1988,B0397,S219,2,121.4186,31.20833,121.414398,31.206848,365,455,46,46
E1991,B2148,S221,2,121.41865,31.20147,121.424324,31.193682,553,643,46,46
E1994,B3796,S221,2,121.41865,31.20147,121.419998,31.189116,590,680,46,46
E2000,B7803,S221,2,121.41865,31.20147,121.413651,31.200237,388,478,46,46
E2009,B2487,S224,1,121.41917,31.1625,121.421646,31.167053,248,338,24,24
E2015,B0359,S224,1,121.41917,31.1625,121.414864,31.159676,286,376,24,24
E2018,B4364,S224,1,121.41917,31.1625,121.430534,31.161772,287,377,24,24
E2024,B9097,S224,1,121.41917,31.1625,121.425247,31.166656,584,674,24,24
E2027,B2232,S226,10,121.41928,31.1367,121.504578,30.834429,446,536,94,20
E2030,B4036,S226,2,121.41928,31.1367,121.425224,31.146027,591,681,94,94
E2033,B0862,S226,3,121.41928,31.1367,121.419693,31.136517,402,492,94,94
E2036,B2672,S227,5,121.41939,31.162,121.435272,31.152611,478,568,24,24
E2039,B8990,S227,3,121.41939,31.162,121.307945,30.918003,443,533,24,32
E2042,B4541,S230,2,121.42093,31.23523,121.41259,31.244385,288,378,81,81
E2045,B7121,S231,2,121.42109,31.13404,121.423508,31.132309,453,543,94,94
E2048,B5958,S232,3,121.42135,31.23381,121.412842,31.240576,565,655,81,81
E2051,B1972,S234,3,121.42148,31.21509,121.434021,31.215469,353,443,3,3
E2054,B5365,S235,2,121.42161,31.23377,121.420807,31.234308,267,357,81,81
E2057,B1408,S236,1,121.42194,31.20663,121.400757,31.206764,324,414,46,63
E2060,B4736,S236,1,121.42194,31.20663,121.250832,31.37517,252,342,46,12
E2063,B1248,S237,1,121.42215,31.23222,121.422142,31.231922,571,661,81,81
E2069,B5746,S237,9,121.42215,31.23222,121.387817,31.227581,238,328,81,69
E2075,B2232,S239,21,121.42283,31.14511,121.504578,30.834429,274,364,94,20
E2078,B0552,S239,12,121.42283,31.14511,121.505013,30.831057,243,333,94,20
E2081,B7948,S239,10,121.42283,31.14511,121.421753,31.145002,604,694,94,94
E2084,B1965,S240,1,121.42292,31.21482,121.423691,31.211451,563,653,3,3
E2087,B3808,S241,1,121.42299,31.18935,121.428719,31.184631,425,515,46,24
E2090,B8907,S241,3,121.42299,31.18935,121.420395,31.192408,408,498,46,46
E2093,B0690,S243,1,121.42349,31.17749,121.42981,31.182005,569,659,24,24
E2096,B8907,S243,2,121.42349,31.17749,121.420395,31.192408,570,660,24,46
E2099,B1115,S245,2,121.42354,31.20958,121.420464,31.205254,258,348,3,46
E2102,B5222,S245,2,121.42354,31.20958,121.415298,31.211138,562,652,3,3
E2105,B6996,S246,2,121.42412,31.19494,121.430351,31.193424,262,352,46,46
E2108,B4139,S247,3,121.42416,31.20752,121.427811,31.210625,228,318,46,3
E2111,B6482,S247,2,121.42416,31.20752,121.420677,31.208134,278,368,46,46
E2114,B1283,S248,3,121.42448,31.2649,121.412689,31.264927,212,302,43,43
E2120,B5488,S248,2,121.42448,31.2649,120.910721,31.019789,541,631,43,77
E2123,B7227,S248,2,121.42448,31.2649,121.423248,31.261887,264,354,43,101
E2126,B9038,S248,2,121.42448,31.2649,121.415237,31.263367,218,308,43,43
E2129,B0149,S251,2,121.42533,31.21192,121.428871,31.213623,298,388,3,3
E2132,B6540,S252,2,121.42552,31.18647,121.001007,30.836681,545,635,46,30
E2135,B1221,S253,1,121.42572,31.18632,121.421799,31.186644,540,630,24,46
E2138,B4008,S253,1,121.42572,31.18632,121.432472,31.180691,227,317,24,24
E2141,B1972,S254,3,121.42589,31.21216,121.434021,31.215469,512,602,3,3
E2144,B4218,S257,5,121.42611,31.21197,121.424797,31.209454,213,303,3,3
E2150,B2232,S259,1,121.42614,31.14569,121.504578,30.834429,557,647,94,20
E2153,B4036,S259,2,121.42614,31.14569,121.425224,31.146027,553,643,94,94
E2156,B4036,S259,1,121.42614,31.14569,121.425224,31.146027,604,694,94,94
E2159,B0454,S259,1,121.42614,31.14569,121.426064,31.143278,544,634,94,94
E2162,B6278,S259,1,121.42614,31.14569,121.567444,31.725246,211,301,94,31
E2165,B7948,S259,1,121.42614,31.14569,121.421753,31.145002,254,344,94,94
E2168,B7948,S259,3,121.42614,31.14569,121.421753,31.145002,358,448,94,94
E2171,B9115,S259,1,121.42614,31.14569,121.434242,31.150141,284,374,94,24
E2177,B2232,S260,1,121.42616,31.14564,121.504578,30.834429,263,353,94,20
E2180,B3186,S260,1,121.42616,31.14564,121.425591,31.14924,318,408,94,94
E2183,B3960,S260,2,121.42616,31.14564,121.299438,31.433102,250,340,94,12
E2186,B4036,S260,3,121.42616,31.14564,121.425224,31.146027,229,319,94,94
E2189,B4036,S260,1,121.42616,31.14564,121.425224,31.146027,363,453,94,94
E2192,B4036,S260,3,121.42616,31.14564,121.425224,31.146027,585,675,94,94
E2195,B0454,S260,1,121.42616,31.14564,121.426064,31.143278,230,320,94,94
E2198,B0552,S260,1,121.42616,31.14564,121.505013,30.831057,215,305,94,20
E2201,B0552,S260,2,121.42616,31.14564,121.505013,30.831057,338,428,94,20
E2204,B7948,S260,4,121.42616,31.14564,121.421753,31.145002,239,329,94,94
E2207,B7948,S260,2,121.42616,31.14564,121.421753,31.145002,281,371,94,94
E2210,B7948,S260,2,121.42616,31.14564,121.421753,31.145002,351,441,94,94
E2213,B7948,S260,2,121.42616,31.14564,121.421753,31.145002,493,583,94,94
E2216,B7948,S260,3,121.42616,31.14564,121.421753,31.145002,580,670,94,94
E2219,B7948,S260,1,121.42616,31.14564,121.421753,31.145002,621,711,94,94
E2225,B2232,S262,1,121.42618,31.14584,121.504578,30.834429,617,707,94,20
E2228,B3186,S262,3,121.42618,31.14584,121.425591,31.14924,593,683,94,94
E2231,B3558,S262,1,121.42618,31.14584,121.429565,31.14711,270,360,94,94
E2234,B4036,S262,1,121.42618,31.14584,121.425224,31.146027,274,364,94,94
E2237,B0454,S262,2,121.42618,31.14584,121.426064,31.143278,254,344,94,94
E2240,B4624,S262,1,121.42618,31.14584,121.430809,31.143503,230,320,94,94
E2243,B6096,S262,1,121.42618,31.14584,121.502655,30.828342,599,689,94,20
E2246,B7768,S262,1,121.42618,31.14584,121.2873,30.695353,574,664,94,61
E2249,B7948,S262,3,121.42618,31.14584,121.421753,31.145002,253,343,94,94
E2252,B7948,S262,2,121.42618,31.14584,121.421753,31.145002,325,415,94,94
E2255,B7948,S262,7,121.42618,31.14584,121.421753,31.145002,453,543,94,94
E2258,B7948,S262,2,121.42618,31.14584,121.421753,31.145002,565,655,94,94
E2261,B7948,S262,7,121.42618,31.14584,121.421753,31.145002,614,704,94,94
E2264,B7948,S263,2,121.42626,31.14018,121.421753,31.145002,478,568,94,94
E2267,B7948,S264,3,121.42626,31.14025,121.421753,31.145002,559,649,94,94
E2270,B3960,S265,4,121.4263,31.14014,121.299438,31.433102,319,409,94,12
E2279,B4036,S266,2,121.42634,31.1458,121.425224,31.146027,232,322,94,94
E2282,B4036,S266,2,121.42634,31.1458,121.425224,31.146027,342,432,94,94
E2285,B4036,S266,4,121.42634,31.1458,121.425224,31.146027,580,670,94,94
E2288,B0454,S266,2,121.42634,31.1458,121.426064,31.143278,263,353,94,94
E2291,B0454,S266,4,121.42634,31.1458,121.426064,31.143278,578,668,94,94
E2294,B0552,S266,2,121.42634,31.1458,121.505013,30.831057,244,334,94,20
E2297,B0552,S266,1,121.42634,31.1458,121.505013,30.831057,392,482,94,20
E2300,B6910,S266,1,121.42634,31.1458,121.426262,31.140179,380,470,94,94
E2303,B7948,S266,2,121.42634,31.1458,121.421753,31.145002,255,345,94,94
E2306,B7948,S266,1,121.42634,31.1458,121.421753,31.145002,293,383,94,94
E2309,B7948,S266,1,121.42634,31.1458,121.421753,31.145002,330,420,94,94
E2312,B7948,S266,3,121.42634,31.1458,121.421753,31.145002,401,491,94,94
E2315,B1074,S267,2,121.42675,31.18797,121.433083,31.19594,368,458,46,46
E2318,B8771,S267,1,121.42675,31.18797,121.432358,31.186272,232,322,46,46
E2321,B6997,S268,1,121.42783,31.19042,121.431885,31.18453,532,622,46,24
E2327,B3228,S269,1,121.42797,31.16592,121.428726,31.166622,611,701,24,24
E2330,B0724,S269,1,121.42797,31.16592,121.434311,31.170586,274,364,24,24
E2333,B0291,S271,2,121.42853,31.19719,121.472488,31.233086,305,395,46,98
E2336,B1374,S272,2,121.42918,31.20663,121.430954,31.211748,285,375,46,3
E2339,B1688,S272,1,121.42918,31.20663,121.438576,31.205729,621,711,46,3
E2342,B3642,S273,1,121.42941,31.28463,121.423546,31.281527,267,357,83,43
E2345,B4578,S274,3,121.42942,31.24686,121.428612,31.247433,329,419,81,10
E2351,B2895,S276,1,121.4302,31.27961,121.439369,31.2875,291,381,43,83
E2354,B8958,S276,1,121.4302,31.27961,121.430565,31.284376,239,329,43,83
E2357,B4825,S277,3,121.43052,31.28437,121.415329,31.282135,596,686,83,43
E2360,B3459,S279,1,121.4307,31.1831,121.444069,31.183233,350,440,24,50
E2363,B9191,S281,3,121.43093,31.28455,121.437096,31.295868,234,324,83,83
E2366,B4036,S282,2,121.43108,31.13546,121.425224,31.146027,541,631,96,94
E2369,B4363,S282,4,121.43108,31.13546,121.462067,31.119799,262,352,96,86
E2375,B7948,S282,3,121.43108,31.13546,121.421753,31.145002,579,669,96,94
E2378,B3343,S283,3,121.43124,31.02343,121.434906,31.011097,212,302,37,37
E2381,B2635,S284,2,121.43128,31.24944,121.433807,31.252005,548,638,10,10
E2384,B0993,S285,1,121.43142,31.27319,121.432709,31.249454,272,362,43,10
E2387,B3186,S286,12,121.43144,31.1497,121.425591,31.14924,235,325,24,94
E2405,B5289,S289,15,121.43196,31.20843,121.434952,31.213032,513,603,3,3
E2408,B0849,S290,9,121.43234,31.2165,121.436729,31.217978,367,457,3,3
E2411,B0101,S292,1,121.433,31.23498,121.434235,31.23391,390,480,81,121
E2414,B1972,S294,1,121.43471,31.21599,121.434021,31.215469,233,323,3,3
E2417,B1972,S294,2,121.43471,31.21599,121.434021,31.215469,288,378,3,3
E2420,B2373,S294,2,121.43471,31.21599,121.431099,31.219187,334,424,3,3
E2423,B4868,S294,1,121.43471,31.21599,121.44294,31.219273,335,425,3,3
E2429,B6540,S294,2,121.43471,31.21599,121.001007,30.836681,563,653,3,30
E2432,B5912,S295,2,121.43481,31.22009,121.412041,31.221079,238,328,3,45
E2438,B5258,S296,1,121.43604,31.22512,121.446121,31.226278,261,351,3,121
E2441,B8057,S296,2,121.43604,31.22512,121.450066,31.225443,608,698,3,121
E2444,B5272,S297,3,121.43635,31.22068,121.438393,31.215305,240,330,3,3
E2447,B3343,S299,3,121.43651,31.02597,121.434906,31.011097,229,319,37,37
E2450,B5475,S300,1,121.43652,31.18852,121.439865,31.184357,276,366,46,24
E2456,B3099,S302,4,121.43709,31.15035,121.433922,31.144361,604,694,24,96
E2459,B6754,S303,1,121.43721,31.17359,121.305061,30.888853,518,608,24,32
E2462,B1005,S306,3,121.43849,31.24515,121.442955,31.252914,628,718,121,10
E2465,B2635,S306,1,121.43849,31.24515,121.433807,31.252005,257,347,121,10
E2468,B3743,S306,4,121.43849,31.24515,121.440239,31.245634,307,397,121,121
E2471,B8645,S306,2,121.43849,31.24515,121.438026,31.245598,298,388,121,121
E2474,B0815,S307,2,121.43855,31.32115,121.439491,31.326477,293,383,36,36
E2477,B6163,S309,1,121.43875,31.33431,121.435631,31.335472,584,674,16,16
E2480,B0476,S311,1,121.43941,31.22199,121.443863,31.224855,347,437,3,121
E2483,B7123,S312,2,121.43974,31.27128,121.435089,31.275581,492,582,43,43
E2486,B5573,S314,1,121.44088,31.23119,121.441757,31.227892,246,336,121,121
E2489,B3208,S316,2,121.44231,31.22128,121.452339,31.216478,218,308,121,98
E2492,B4722,S316,2,121.44231,31.22128,121.442757,31.222677,285,375,121,121
E2495,B4868,S316,2,121.44231,31.22128,121.44294,31.219273,318,408,121,3
E2498,B6720,S316,2,121.44231,31.22128,121.447502,31.223513,289,379,121,121
E2501,B6815,S316,2,121.44231,31.22128,121.439613,31.218126,244,334,121,3
E2504,B0798,S316,1,121.44231,31.22128,121.450912,31.228628,231,321,121,121
E2507,B8328,S316,2,121.44231,31.22128,121.444565,31.214291,370,460,121,3
E2510,B8070,S318,8,121.44258,31.23412,121.451546,31.234411,253,343,121,121
E2516,B0442,S319,1,121.44267,31.15634,121.43885,31.151464,257,347,14,14
E2519,B5460,S319,1,121.44267,31.15634,121.440773,31.154787,534,624,14,14
E2522,B7561,S320,2,121.44334,31.15607,121.446571,31.153679,303,393,14,14
E2525,B1167,S322,13,121.44519,31.18482,121.438942,31.19528,235,325,50,46
E2531,B2270,S322,9,121.44519,31.18482,121.450226,31.186502,239,329,50,107
E2534,B3459,S322,11,121.44519,31.18482,121.444069,31.183233,256,346,50,50
E2540,B8926,S322,12,121.44519,31.18482,121.442734,31.188698,260,350,50,107
E2543,B5691,S323,3,121.44524,31.26617,121.443916,31.266333,473,563,10,10
E2546,B8902,S323,9,121.44524,31.26617,121.445953,31.283606,233,323,10,2
E2549,B6194,S324,1,121.4456,31.32542,121.447914,31.329449,244,334,36,36
E2552,B1406,S326,2,121.44619,31.20077,121.445572,31.199036,240,330,107,107
E2555,B2304,S326,1,121.44619,31.20077,121.448067,31.197884,266,356,107,107
E2558,B6864,S326,2,121.44619,31.20077,121.449104,31.200106,302,392,107,107
E2561,B9203,S326,1,121.44619,31.20077,121.445869,31.202255,288,378,107,107
E2564,B4381,S328,18,121.4488,31.29898,121.447197,31.293936,552,642,83,83
E2567,B6877,S329,2,121.44917,31.27009,121.456482,31.280043,547,637,2,2
E2570,B6792,S330,2,121.45014,31.2127,121.449524,31.207747,537,627,107,107
E2573,B1553,S331,1,121.45017,31.03475,121.447617,31.034393,626,716,37,37
E2576,B3960,S331,2,121.45017,31.03475,121.299438,31.433102,221,311,37,12
E2579,B3960,S331,2,121.45017,31.03475,121.299438,31.433102,552,642,37,12
E2582,B4969,S332,3,121.4504,31.22866,121.692711,31.194012,351,441,121,26
E2585,B0280,S333,1,121.45104,31.18458,121.455711,31.185516,607,697,107,107
E2588,B1560,S334,2,121.45137,31.32968,121.381111,31.317739,401,491,36,27
E2591,B2100,S334,1,121.45137,31.32968,121.38887,31.316866,490,580,36,27
E2597,B3801,S334,2,121.45137,31.32968,121.378426,31.31143,497,587,36,27
E2600,B3807,S334,2,121.45137,31.32968,121.377289,31.315683,564,654,36,29
E2603,B4737,S334,3,121.45137,31.32968,121.38398,31.314703,282,372,36,27
E2606,B4873,S334,2,121.45137,31.32968,121.382401,31.310419,351,441,36,27
E2612,B7250,S334,1,121.45137,31.32968,121.380165,31.314489,225,315,36,27
E2615,B7250,S334,6,121.45137,31.32968,121.380165,31.314489,401,491,36,27
E2618,B7250,S334,3,121.45137,31.32968,121.380165,31.314489,447,537,36,27
E2621,B0810,S334,1,121.45137,31.32968,121.3741,31.310312,344,434,36,29
E2624,B0810,S334,3,121.45137,31.32968,121.3741,31.310312,462,552,36,29
E2627,B8400,S334,2,121.45137,31.32968,121.374817,31.313686,464,554,36,29
E2630,B8714,S334,4,121.45137,31.32968,121.386475,31.314816,418,508,36,27
E2633,B9207,S334,1,121.45137,31.32968,121.388962,31.308622,322,412,36,27
E2636,B2955,S335,5,121.45148,31.2828,121.452629,31.280823,537,627,2,2
E2639,B3468,S335,4,121.45148,31.2828,121.449608,31.270027,605,695,2,2
E2642,B6932,S335,3,121.45148,31.2828,121.447098,31.286261,541,631,2,2
E2645,B7554,S335,1,121.45148,31.2828,121.452202,31.287878,604,694,2,2
E2648,B7600,S335,3,121.45148,31.2828,121.448143,31.280117,379,469,2,2
E2651,B7707,S335,3,121.45148,31.2828,121.449989,31.283613,252,342,2,2
E2654,B1006,S336,1,121.45156,31.28303,121.447327,31.283365,523,613,2,2
E2657,B2955,S336,1,121.45156,31.28303,121.452629,31.280823,212,302,2,2
E2660,B6877,S336,1,121.45156,31.28303,121.456482,31.280043,221,311,2,2
E2663,B1064,S337,1,121.45166,31.23768,121.454086,31.234411,616,706,121,121
E2666,B1516,S337,1,121.45166,31.23768,121.457222,31.243807,234,324,121,121
E2681,B0476,S338,1,121.45206,31.22911,121.443863,31.224855,245,335,121,121
E2684,B5763,S338,1,121.45206,31.22911,121.448074,31.22967,314,404,121,121
